Contestant,Est_Fan_Share,Fan_Share_Std,Valid_Simulations,IsFinalWeek,Season,Week,Rule_Used
Sugar Ray Leonard,0.10784223804283717,0.0933101921953874,5170,False,12,3,percent
Chris Jericho,0.10566900691487138,0.09197870090373624,5170,False,12,3,percent
Petra Nemcova,0.10605084883897097,0.09272859380099827,5170,False,12,3,percent
Romeo,0.10660648635984761,0.09241418940289667,5170,False,12,3,percent
Wendy Williams,0.044765731030348005,0.008710056492831908,5170,False,12,3,percent
Kendra Wilkinson,0.10610582820598492,0.09371021925094997,5170,False,12,3,percent
Ralph Macchio,0.11211132146700248,0.09463125182964015,1788,False,12,4,percent
Chelsea Kane,0.11014005873856222,0.0937552772122422,1788,False,12,4,percent
Kirstie Alley,0.12803903330851232,0.10028558092769893,1788,False,12,4,percent
Hines Ward,0.11359657422200065,0.0971061446442099,1788,False,12,4,percent
Sugar Ray Leonard,0.042954024319483884,0.004164847306757536,1788,False,12,4,percent
Chris Jericho,0.11514945257782298,0.09701141864174254,1788,False,12,4,percent
Petra Nemcova,0.11857670547528994,0.09844803493172266,1788,False,12,4,percent
Romeo,0.11698083543820065,0.09609886915328955,1788,False,12,4,percent
Kendra Wilkinson,0.14245199445313433,0.09833576043537745,1788,False,12,4,percent
Ralph Macchio,0.14435230320340706,0.10353260071568182,2362,False,12,5,percent
Chelsea Kane,0.12978321896964737,0.10352872264074203,2362,False,12,5,percent
Kirstie Alley,0.14802262275783562,0.10537829807195041,2362,False,12,5,percent
Hines Ward,0.12804115238242564,0.10170158499996994,2362,False,12,5,percent
Chris Jericho,0.12781769163752427,0.10264785517604233,2362,False,12,5,percent
Petra Nemcova,0.050525308922889714,0.0056145971648530755,2362,False,12,5,percent
Romeo,0.12702788307940405,0.10139140580663873,2362,False,12,5,percent
Kendra Wilkinson,0.14442981904686644,0.10570078349196214,2362,False,12,5,percent
Ralph Macchio,0.1647308670260987,0.11192221950449352,3636,False,12,6,percent
Chelsea Kane,0.15215385174881157,0.11083251375983086,3636,False,12,6,percent
Kirstie Alley,0.15270668480989658,0.1117385908471082,3636,False,12,6,percent
Hines Ward,0.15413637323328394,0.11174110631056045,3636,False,12,6,percent
Chris Jericho,0.06369828902082075,0.008276647870762113,3636,False,12,6,percent
Romeo,0.15544306955948253,0.1118732172907415,3636,False,12,6,percent
Kendra Wilkinson,0.15713086460161377,0.11059752156909827,3636,False,12,6,percent
Ralph Macchio,0.18074995261886842,0.1147150998147327,1687,False,12,7,percent
Chelsea Kane,0.1896777679655161,0.12083599553766686,1687,False,12,7,percent
Kirstie Alley,0.1872905653073341,0.11858128218960197,1687,False,12,7,percent
Hines Ward,0.18656875909818765,0.11971566649221742,1687,False,12,7,percent
Romeo,0.1876857441257496,0.11798108882235504,1687,False,12,7,percent
Kendra Wilkinson,0.06802721088435269,1.0547118733938987e-15,1687,False,12,7,percent
Ralph Macchio,0.2727546498788332,0.12500003998556772,1527,False,12,8,percent
Chelsea Kane,0.217305054039461,0.1268774627942528,1527,False,12,8,percent
Kirstie Alley,0.2077208782068803,0.12123451405296978,1527,False,12,8,percent
Hines Ward,0.21462817699894002,0.12572241183080143,1527,False,12,8,percent
Romeo,0.08759124087591064,1.7763568394002505e-15,1527,False,12,8,percent
Ralph Macchio,0.13611851851852402,0.019619737549440415,4050,False,12,9,percent
Chelsea Kane,0.26970864197531313,0.14285126184859645,4050,False,12,9,percent
Kirstie Alley,0.32100740740741773,0.13472669158934908,4050,False,12,9,percent
Hines Ward,0.27316543209877037,0.14184918017447526,4050,False,12,9,percent
Chelsea Kane,0.18181818181818576,3.941291737419306e-15,1667,True,12,10,percent
Kirstie Alley,0.27272727272726505,7.716050021144838e-15,1667,True,12,10,percent
Hines Ward,0.5454545454545301,1.5432100042289676e-14,1667,True,12,10,percent
Elisabetta Canalis,0.09432326239000934,0.08485095246092658,3604,False,13,1,percent
David Arquette,0.08837431432256995,0.08438843799067654,3604,False,13,1,percent
Ricki Lake,0.08602400226948129,0.08151566983638088,3604,False,13,1,percent
J.R. Martinez,0.08518844242161042,0.08120203009391469,3604,False,13,1,percent
Metta World Peace (Ron),0.032090813949734655,0.004709422078370624,3604,False,13,1,percent
Hope Solo,0.08836601162395818,0.08481204218277011,3604,False,13,1,percent
Chynna Phillips,0.0856058288221461,0.0815004101549014,3604,False,13,1,percent
Kristin Cavallari,0.08746800735400995,0.08493317613521113,3604,False,13,1,percent
Carson Kressley,0.08673797951487441,0.08268467858396711,3604,False,13,1,percent
Chaz Bono,0.08715258867240123,0.08393262986125055,3604,False,13,1,percent
Nancy Grace,0.08646902885043861,0.07964974361950079,3604,False,13,1,percent
Rob Kardashian,0.09219971980875831,0.08589143374080939,3604,False,13,1,percent
Elisabetta Canalis,0.031114079598853005,0.0016576628055409864,237,False,13,2,percent
David Arquette,0.12204980698361094,0.09175465179938348,237,False,13,2,percent
Ricki Lake,0.08551835486637858,0.08655037418138033,237,False,13,2,percent
J.R. Martinez,0.0743450429489,0.06873806721881094,237,False,13,2,percent
Hope Solo,0.0954994496587038,0.07920715035533321,237,False,13,2,percent
Chynna Phillips,0.0910788256986427,0.08978961237708874,237,False,13,2,percent
Kristin Cavallari,0.07323896707715584,0.06792920563697075,237,False,13,2,percent
Carson Kressley,0.13049296033414542,0.09943738248994678,237,False,13,2,percent
Chaz Bono,0.13119821979447363,0.09211044414640693,237,False,13,2,percent
Nancy Grace,0.08997547166872659,0.08965632242499423,237,False,13,2,percent
Rob Kardashian,0.07548882137041021,0.07297393293067406,237,False,13,2,percent
David Arquette,0.0970763686074693,0.08453743298273814,532,False,13,3,percent
Ricki Lake,0.09564844912715341,0.0914108350787219,532,False,13,3,percent
J.R. Martinez,0.08812354011977515,0.08060349692395596,532,False,13,3,percent
Hope Solo,0.09743417614623216,0.08206582833675612,532,False,13,3,percent
Chynna Phillips,0.08872175357782082,0.08333911643544142,532,False,13,3,percent
Kristin Cavallari,0.03534680081860272,0.0020080441809218925,532,False,13,3,percent
Carson Kressley,0.11152058781284604,0.09429640138431038,532,False,13,3,percent
Chaz Bono,0.16208757906145888,0.10140359603857005,532,False,13,3,percent
Nancy Grace,0.11927749871902353,0.09135174766272748,532,False,13,3,percent
Rob Kardashian,0.10476324600961848,0.09263982518573961,532,False,13,3,percent
David Arquette,0.12336840649644208,0.10051266826155923,2187,False,13,4,percent
Ricki Lake,0.11004287503857305,0.0930200906464356,2187,False,13,4,percent
J.R. Martinez,0.11727468252287061,0.09924686311086697,2187,False,13,4,percent
Hope Solo,0.11521389447059237,0.09722253453760135,2187,False,13,4,percent
Chynna Phillips,0.042827575665973575,0.004305809537204117,2187,False,13,4,percent
Carson Kressley,0.12532708516250088,0.09622621622979052,2187,False,13,4,percent
Chaz Bono,0.12635632468552932,0.09753779639106662,2187,False,13,4,percent
Nancy Grace,0.12921141087784527,0.10000431291161241,2187,False,13,4,percent
Rob Kardashian,0.11037774507968548,0.093832356054127,2187,False,13,4,percent
David Arquette,0.130640043314202,0.10181763282882252,3897,False,13,5,percent
Ricki Lake,0.13268863331531572,0.10238948020933024,3897,False,13,5,percent
J.R. Martinez,0.13068297985433294,0.10338181567800464,3897,False,13,5,percent
Hope Solo,0.13745773645079518,0.1072091027961396,3897,False,13,5,percent
Carson Kressley,0.054602577923359534,0.008121982643311387,3897,False,13,5,percent
Chaz Bono,0.14494566673084525,0.10655366273387618,3897,False,13,5,percent
Nancy Grace,0.13637027303255914,0.10368202835353318,3897,False,13,5,percent
Rob Kardashian,0.13261208937859,0.10371977567275845,3897,False,13,5,percent
David Arquette,0.15576359818432695,0.1134420015416719,3449,False,13,6,percent
Ricki Lake,0.1500510788051313,0.11033503235335457,3449,False,13,6,percent
J.R. Martinez,0.14974809376348694,0.10841314446298425,3449,False,13,6,percent
Hope Solo,0.17286973959527513,0.11230752736055741,3449,False,13,6,percent
Chaz Bono,0.06372723252451178,0.009148286977428907,3449,False,13,6,percent
Nancy Grace,0.1500734432546026,0.10992257216286891,3449,False,13,6,percent
Rob Kardashian,0.15776681387266922,0.11285784446779329,3449,False,13,6,percent
David Arquette,0.07166499862205201,0.006021645214758452,2345,False,13,7,percent
Ricki Lake,0.17239168588544337,0.1169273873173104,2345,False,13,7,percent
J.R. Martinez,0.1934786707860144,0.11936397696240297,2345,False,13,7,percent
Hope Solo,0.19569209346852007,0.12035770206905011,2345,False,13,7,percent
Nancy Grace,0.19513511161394523,0.11959256729755267,2345,False,13,7,percent
Rob Kardashian,0.17163743962403874,0.11660024963442679,2345,False,13,7,percent
Ricki Lake,0.2252500400138527,0.13035539281151523,3922,False,13,8,percent
J.R. Martinez,0.22824084241244963,0.1316195632213643,3922,False,13,8,percent
Hope Solo,0.22126540533096678,0.12790224685438661,3922,False,13,8,percent
Nancy Grace,0.09843964609148574,0.010948443855996895,3922,False,13,8,percent
Rob Kardashian,0.22680406615126916,0.13043573044419812,3922,False,13,8,percent
Ricki Lake,0.2687949770586862,0.14255684897080836,4141,False,13,9,percent
J.R. Martinez,0.3215841584158528,0.13420907678299063,4141,False,13,9,percent
Hope Solo,0.13655638734605705,0.019701307872564387,4141,False,13,9,percent
Rob Kardashian,0.2730644771794303,0.1428228298641407,4141,False,13,9,percent
Ricki Lake,0.1818181818181858,3.969047313034935e-15,1698,True,13,10,percent
J.R. Martinez,0.5454545454545296,1.587618925213974e-14,1698,True,13,10,percent
Rob Kardashian,0.2727272727272648,7.93809462606987e-15,1698,True,13,10,percent
William Levy,0.08647809502215228,0.08195859820331661,3983,False,14,2,percent
Jack Wagner,0.08668533236821793,0.08253389088791101,3983,False,14,2,percent
Sherri Sheperd,0.08882443833240221,0.08420473491017534,3983,False,14,2,percent
Jaleel White,0.08747393111998995,0.08423836973228989,3983,False,14,2,percent
Roshon Fegan,0.08629191297176692,0.08176645194666698,3983,False,14,2,percent
Melissa Gilbert,0.08889676592905647,0.0834651384736766,3983,False,14,2,percent
Martina Navratilova,0.03306502444155131,0.005428399107063856,3983,False,14,2,percent
Donald Driver,0.086330363549158,0.0827216753387904,3983,False,14,2,percent
Gavin DeGraw,0.0870715338902275,0.08299213471757085,3983,False,14,2,percent
Gladys Knight,0.09523264997010043,0.08573822534112988,3983,False,14,2,percent
Katherine Jenkins,0.08662920923533098,0.08314317166902888,3983,False,14,2,percent
Maria Menounos,0.08702074317003927,0.08344426227707048,3983,False,14,2,percent
William Levy,0.09302216618988629,0.08547152247090807,1632,False,14,3,percent
Jack Wagner,0.03173821388526057,0.0022023535133362166,1632,False,14,3,percent
Sherri Sheperd,0.10133064451903989,0.08930232807928899,1632,False,14,3,percent
Jaleel White,0.09576987533673874,0.08702247183909681,1632,False,14,3,percent
Roshon Fegan,0.10035658835334751,0.08989699508033447,1632,False,14,3,percent
Melissa Gilbert,0.10134755318309221,0.08767110461836335,1632,False,14,3,percent
Donald Driver,0.08789753074361115,0.08147658515232899,1632,False,14,3,percent
Gavin DeGraw,0.10251537824696143,0.09048340073564128,1632,False,14,3,percent
Gladys Knight,0.10061862872754807,0.08592819507160113,1632,False,14,3,percent
Katherine Jenkins,0.09589365261341498,0.09099465081353071,1632,False,14,3,percent
Maria Menounos,0.0895097682011009,0.08196396098403298,1632,False,14,3,percent
William Levy,0.11092563577388702,0.09335439577647013,2125,False,14,4,percent
Sherri Sheperd,0.03731214485523291,0.0034252633604541787,2125,False,14,4,percent
Jaleel White,0.11254620368673174,0.09456622622073413,2125,False,14,4,percent
Roshon Fegan,0.10086023733433187,0.08957796732996326,2125,False,14,4,percent
Melissa Gilbert,0.11129854873801581,0.0938877042133661,2125,False,14,4,percent
Donald Driver,0.10301349251257177,0.09173506070120681,2125,False,14,4,percent
Gavin DeGraw,0.10610110219402724,0.09127015559734034,2125,False,14,4,percent
Gladys Knight,0.11330076428349484,0.09164032684878608,2125,False,14,4,percent
Katherine Jenkins,0.10030070849637752,0.08837458226864767,2125,False,14,4,percent
Maria Menounos,0.1043411621253294,0.09279216315548071,2125,False,14,4,percent
William Levy,0.11662938854414114,0.09708398293388236,3952,False,14,5,percent
Jaleel White,0.11992780670614445,0.0980299804822806,3952,False,14,5,percent
Roshon Fegan,0.11532321083468845,0.09560048668935227,3952,False,14,5,percent
Melissa Gilbert,0.12833976862481802,0.10033986103917253,3952,False,14,5,percent
Donald Driver,0.11465194907270015,0.09598300066304095,3952,False,14,5,percent
Gavin DeGraw,0.04748165388221543,0.007981569924516183,3952,False,14,5,percent
Gladys Knight,0.12101811015394309,0.09715376513899962,3952,False,14,5,percent
Katherine Jenkins,0.11776210727353656,0.098274433524524,3952,False,14,5,percent
Maria Menounos,0.11886600490782198,0.09991911825280496,3952,False,14,5,percent
William Levy,0.13272804027245963,0.10571704497715818,4416,False,14,6,percent
Jaleel White,0.132703937261547,0.10301385409738617,4416,False,14,6,percent
Roshon Fegan,0.1397801051565737,0.10470584110621406,4416,False,14,6,percent
Melissa Gilbert,0.13649019295104753,0.10544972339448824,4416,False,14,6,percent
Donald Driver,0.13233306829940095,0.10351522110094087,4416,False,14,6,percent
Gladys Knight,0.056427826658289736,0.009705305915755375,4416,False,14,6,percent
Katherine Jenkins,0.13193333523776682,0.10420369299800285,4416,False,14,6,percent
Maria Menounos,0.13760349416290274,0.10395868580029811,4416,False,14,6,percent
William Levy,0.15488584796282096,0.10934552952570288,1409,False,14,7,percent
Jaleel White,0.05662796100888881,0.0034231750391099233,1409,False,14,7,percent
Roshon Fegan,0.1580701524568873,0.10786214271015135,1409,False,14,7,percent
Melissa Gilbert,0.17615864431788092,0.11166241138303652,1409,False,14,7,percent
Donald Driver,0.15638219735258274,0.10990363735894397,1409,False,14,7,percent
Katherine Jenkins,0.16444332348584248,0.1145835018243845,1409,False,14,7,percent
Maria Menounos,0.133431873415098,0.10525179197984989,1409,False,14,7,percent
William Levy,0.17769623017436229,0.11904976891708072,3626,False,14,8,percent
Roshon Fegan,0.1357092202573244,0.10771002353448418,3626,False,14,8,percent
Melissa Gilbert,0.12205312351084889,0.09836946045093055,3626,False,14,8,percent
Donald Driver,0.18875018291927595,0.11761238876503843,3626,False,14,8,percent
Katherine Jenkins,0.18810855837094545,0.11820620634973113,3626,False,14,8,percent
Maria Menounos,0.1876826847672296,0.11865454724916892,3626,False,14,8,percent
William Levy,0.29438439658675863,0.13692803147221477,2461,False,14,9,percent
Donald Driver,0.2928565623730244,0.13557291613669573,2461,False,14,9,percent
Katherine Jenkins,0.2927590410402328,0.13540939191153936,2461,False,14,9,percent
Maria Menounos,0.1200000000000033,3.2751579226442118e-15,2461,False,14,9,percent
William Levy,0.18181818181818574,3.913536161803677e-15,1654,True,14,10,percent
Donald Driver,0.5454545454545303,1.5210055437364645e-14,1654,True,14,10,percent
Katherine Jenkins,0.27272727272726516,7.605027718682322e-15,1654,True,14,10,percent
Gilles Marini,0.08146205193485438,0.0807703473577539,3866,False,15,1,percent
Sabrina Bryan,0.08024093779489401,0.07990062772218758,3866,False,15,1,percent
Kirstie Alley,0.08690619317272566,0.08294518055498334,3866,False,15,1,percent
Kelly Monaco,0.0788725219026271,0.0776726920537856,3866,False,15,1,percent
Apolo Anton Ohno,0.08053054492099754,0.07996089574849485,3866,False,15,1,percent
Emmitt Smith,0.07941925089173331,0.07725888219838402,3866,False,15,1,percent
Shawn Johnson,0.0791361501627594,0.07791883109098587,3866,False,15,1,percent
Pamela Anderson,0.02958866751004357,0.004473057501393768,3866,False,15,1,percent
Helio Castroneves,0.078620101862931,0.07697521939997493,3866,False,15,1,percent
Joey Fatone,0.08385222565204167,0.08274964999852513,3866,False,15,1,percent
Drew Lachey,0.07864598412382483,0.0779241978564375,3866,False,15,1,percent
Bristol Palin,0.08270467018455573,0.08121718113296744,3866,False,15,1,percent
Melissa Rycroft,0.08002069988601108,0.07870507949267001,3866,False,15,1,percent
Gilles Marini,0.08090725562306987,0.08179714785926365,751,False,15,2,percent
Sabrina Bryan,0.07730021828658562,0.07558033023513311,751,False,15,2,percent
Kirstie Alley,0.09666402179593489,0.08292027611528631,751,False,15,2,percent
Kelly Monaco,0.08569090156986593,0.08052785288865122,751,False,15,2,percent
Apolo Anton Ohno,0.08409693598028488,0.0857902834321236,751,False,15,2,percent
Emmitt Smith,0.08726353647487502,0.08195572408659973,751,False,15,2,percent
Shawn Johnson,0.08070583699632665,0.08140696391464618,751,False,15,2,percent
Helio Castroneves,0.09133763531033874,0.08788084502321282,751,False,15,2,percent
Joey Fatone,0.02831303185171209,0.0020084883794343287,751,False,15,2,percent
Drew Lachey,0.08872410014889553,0.08209652174043218,751,False,15,2,percent
Bristol Palin,0.11905011087079936,0.08787423437922876,751,False,15,2,percent
Melissa Rycroft,0.07994641509131403,0.07659212462409554,751,False,15,2,percent
Gilles Marini,0.09138365323808956,0.08256551298899627,2377,False,15,3,percent
Sabrina Bryan,0.09673211740613674,0.08862606735839004,2377,False,15,3,percent
Kirstie Alley,0.098552250556808,0.08572248383342579,2377,False,15,3,percent
Kelly Monaco,0.09372970582469584,0.08747134583059078,2377,False,15,3,percent
Apolo Anton Ohno,0.09519164908203537,0.08674768615718405,2377,False,15,3,percent
Emmitt Smith,0.09489782712822883,0.08687370334757755,2377,False,15,3,percent
Shawn Johnson,0.09252744056573392,0.08493735906961696,2377,False,15,3,percent
Helio Castroneves,0.07566255292646032,0.07786742058757269,2377,False,15,3,percent
Drew Lachey,0.055515211958854005,0.06293676817095514,2377,False,15,3,percent
Bristol Palin,0.11188225881633851,0.09032361191979864,2377,False,15,3,percent
Melissa Rycroft,0.09392533249661715,0.08787558498982041,2377,False,15,3,percent
Gilles Marini,0.11705184393601552,0.09771364094689589,2620,False,15,4,percent
Sabrina Bryan,0.1221773446593279,0.0999511641823078,2620,False,15,4,percent
Kirstie Alley,0.13438498167360938,0.09950995826761619,2620,False,15,4,percent
Kelly Monaco,0.11428950025645312,0.09662856581985338,2620,False,15,4,percent
Apolo Anton Ohno,0.12113456594342822,0.09731422157648786,2620,False,15,4,percent
Emmitt Smith,0.11794835415821361,0.09679349106952483,2620,False,15,4,percent
Shawn Johnson,0.1150672074817526,0.09744289795778062,2620,False,15,4,percent
Bristol Palin,0.0442751303941861,0.005029504368494924,2620,False,15,4,percent
Melissa Rycroft,0.11367107149702635,0.09382577890084012,2620,False,15,4,percent
Gilles Marini,0.14192166818168292,0.10592977556503494,279,False,15,6,percent
Sabrina Bryan,0.04599211563731965,3.2612801348363973e-16,279,False,15,6,percent
Kirstie Alley,0.15183442524377666,0.10774810124256225,279,False,15,6,percent
Kelly Monaco,0.1448449424372448,0.10069257513967259,279,False,15,6,percent
Apolo Anton Ohno,0.09894545471672347,0.08578432105194628,279,False,15,6,percent
Emmitt Smith,0.16889052165216856,0.10653814886599315,279,False,15,6,percent
Shawn Johnson,0.149856269732494,0.10505481769671289,279,False,15,6,percent
Melissa Rycroft,0.09771460239859209,0.08633107391104793,279,False,15,6,percent
Gilles Marini,0.12889413861771623,0.10548086218245356,4282,False,15,8,percent
Kirstie Alley,0.09321807090479413,0.07912730676730889,4282,False,15,8,percent
Kelly Monaco,0.15581980048457508,0.10964699733795288,4282,False,15,8,percent
Apolo Anton Ohno,0.1564326977472963,0.11137804330679629,4282,False,15,8,percent
Emmitt Smith,0.15589507233174524,0.10946898771017928,4282,False,15,8,percent
Shawn Johnson,0.15926343388022757,0.11252523242146302,4282,False,15,8,percent
Melissa Rycroft,0.15047678603366574,0.10975671008661843,4282,False,15,8,percent
Kelly Monaco,0.2261597879865127,0.12605281630817286,4035,False,15,9,percent
Apolo Anton Ohno,0.15694787398583593,0.11339573656411905,4035,False,15,9,percent
Emmitt Smith,0.15930860445553968,0.116425497472059,4035,False,15,9,percent
Shawn Johnson,0.23253647373801187,0.13023172176049927,4035,False,15,9,percent
Melissa Rycroft,0.22504725983412346,0.12484454715473743,4035,False,15,9,percent
Kelly Monaco,0.1818181818181858,3.969047313034935e-15,1709,True,15,10,percent
Shawn Johnson,0.2727272727272647,8.049116928532385e-15,1709,True,15,10,percent
Melissa Rycroft,0.5454545454545294,1.609823385706477e-14,1709,True,15,10,percent
Ingo Rademacher,0.08597667622609588,0.08181822536153942,3589,False,16,2,percent
Zendaya,0.08572315645162941,0.08220915959685053,3589,False,16,2,percent
Dorothy Hamill,0.0322235783146356,0.005021264408591017,3589,False,16,2,percent
Victor Ortiz,0.08977820312261849,0.08338223655373092,3589,False,16,2,percent
Alexandra Raisman,0.08782598522397089,0.08503625017562681,3589,False,16,2,percent
Jacoby Jones,0.08501216805194792,0.08112925507516533,3589,False,16,2,percent
D. L. Hughley,0.09584010778061006,0.0851993340822765,3589,False,16,2,percent
Andy Dick,0.0859431128497525,0.08241753817928768,3589,False,16,2,percent
Wynonna Judd,0.088033500304922,0.0832074211206906,3589,False,16,2,percent
Kellie Pickler,0.08681642140757873,0.08301303744467009,3589,False,16,2,percent
Lisa Vanderpump,0.09026869095826055,0.08507347290981923,3589,False,16,2,percent
Sean Lowe,0.08655839930797075,0.08298205235791195,3589,False,16,2,percent
Ingo Rademacher,0.09351249238451345,0.0860279576906437,4000,False,16,3,percent
Zendaya,0.09420731146444307,0.0878579548568012,4000,False,16,3,percent
Victor Ortiz,0.0951672420589888,0.08676715190055762,4000,False,16,3,percent
Alexandra Raisman,0.0916028389339514,0.0844244001316613,4000,False,16,3,percent
Jacoby Jones,0.09425650452150854,0.08727415651515534,4000,False,16,3,percent
D. L. Hughley,0.11025484703324548,0.09252185826306154,4000,False,16,3,percent
Andy Dick,0.10112753700230559,0.08969869962310568,4000,False,16,3,percent
Wynonna Judd,0.037787059048391615,0.007527088410790263,4000,False,16,3,percent
Kellie Pickler,0.09466122134486496,0.08635085273377219,4000,False,16,3,percent
Lisa Vanderpump,0.09233002831169129,0.08574230180173853,4000,False,16,3,percent
Sean Lowe,0.09509291789609495,0.08768585613594226,4000,False,16,3,percent
Ingo Rademacher,0.10507192802916701,0.09171024550288526,3064,False,16,4,percent
Zendaya,0.10272821367967815,0.09026396738270911,3064,False,16,4,percent
Victor Ortiz,0.11948782297926003,0.09536632309134106,3064,False,16,4,percent
Alexandra Raisman,0.1031196286563153,0.09088238356731812,3064,False,16,4,percent
Jacoby Jones,0.10198491433972438,0.08979341335953048,3064,False,16,4,percent
D. L. Hughley,0.105088421226895,0.09071581289534676,3064,False,16,4,percent
Andy Dick,0.10797154715568727,0.09310786428912057,3064,False,16,4,percent
Kellie Pickler,0.10522540762517997,0.09276716047951523,3064,False,16,4,percent
Lisa Vanderpump,0.03953362012336449,0.005452638585804893,3064,False,16,4,percent
Sean Lowe,0.10978849618471977,0.09404731767728207,3064,False,16,4,percent
Ingo Rademacher,0.1205864458097944,0.0983365085718065,3393,False,16,5,percent
Zendaya,0.11329738017719725,0.09671884817289683,3393,False,16,5,percent
Victor Ortiz,0.12076839029402983,0.09789374860939078,3393,False,16,5,percent
Alexandra Raisman,0.11392928688965868,0.09505342469672386,3393,False,16,5,percent
Jacoby Jones,0.11470101097219224,0.09652232020968572,3393,False,16,5,percent
D. L. Hughley,0.0466407099150482,0.007657537698752058,3393,False,16,5,percent
Andy Dick,0.1381673018600407,0.09999465684168714,3393,False,16,5,percent
Kellie Pickler,0.11743427105643738,0.09944661518223709,3393,False,16,5,percent
Sean Lowe,0.11447520302561268,0.09607864128383511,3393,False,16,5,percent
Ingo Rademacher,0.13515011678827618,0.10433178290705962,3416,False,16,6,percent
Zendaya,0.13072490795934955,0.10247230725436422,3416,False,16,6,percent
Victor Ortiz,0.052863364384552504,0.007185059250491262,3416,False,16,6,percent
Alexandra Raisman,0.1323313237748515,0.10481172091595203,3416,False,16,6,percent
Jacoby Jones,0.13774118035659152,0.10280623050093654,3416,False,16,6,percent
Andy Dick,0.14830097933919448,0.10744688179956616,3416,False,16,6,percent
Kellie Pickler,0.12676682659018254,0.09999307602135314,3416,False,16,6,percent
Sean Lowe,0.13612130080700321,0.10496664613653868,3416,False,16,6,percent
Ingo Rademacher,0.15471825300193362,0.11313820804493996,5498,False,16,7,percent
Zendaya,0.15321691400596835,0.1111846240968395,5498,False,16,7,percent
Alexandra Raisman,0.15265539418124494,0.11226613383995906,5498,False,16,7,percent
Jacoby Jones,0.15458513839744048,0.1135189382922862,5498,False,16,7,percent
Andy Dick,0.07274070110142632,0.01614218021290631,5498,False,16,7,percent
Kellie Pickler,0.15232786878675283,0.11166299587403629,5498,False,16,7,percent
Sean Lowe,0.15975573052527411,0.11340415316128064,5498,False,16,7,percent
Ingo Rademacher,0.19670157102607785,0.12079478177478438,4124,False,16,8,percent
Zendaya,0.18286849172258193,0.12278174703930271,4124,False,16,8,percent
Alexandra Raisman,0.1763165013823142,0.11757234528047451,4124,False,16,8,percent
Jacoby Jones,0.18722658801638542,0.12029483131816553,4124,False,16,8,percent
Kellie Pickler,0.17749262653654632,0.1194874486978792,4124,False,16,8,percent
Sean Lowe,0.07939422131607231,0.011934289774299223,4124,False,16,8,percent
Ingo Rademacher,0.0967493053043609,0.010801454196159079,3491,False,16,9,percent
Zendaya,0.2453545822730902,0.12689336456206204,3491,False,16,9,percent
Alexandra Raisman,0.22094353154201102,0.13075709368273053,3491,False,16,9,percent
Jacoby Jones,0.21847210867570388,0.12927819962193365,3491,False,16,9,percent
Kellie Pickler,0.21848047220486203,0.12984941793617347,3491,False,16,9,percent
Zendaya,0.23999999999999824,1.8041124150158794e-15,458,True,16,10,percent
Alexandra Raisman,0.11999999999999912,9.020562075079397e-16,458,True,16,10,percent
Jacoby Jones,0.15999999999999814,1.8596235662471372e-15,458,True,16,10,percent
Kellie Pickler,0.4799999999999965,3.608224830031759e-15,458,True,16,10,percent
Valerie Harper,0.09183671761967271,0.08381129795477653,2647,False,17,2,percent
Brant Daugherty,0.08666800671892866,0.08262646659300764,2647,False,17,2,percent
Elizabeth Berkley Lauren,0.08719846468992151,0.0841320695296404,2647,False,17,2,percent
Leah Remini,0.0836471490582808,0.08122114841236804,2647,False,17,2,percent
Corbin Bleu,0.08403716197484284,0.08140583389518165,2647,False,17,2,percent
Amber Riley,0.0864402616616215,0.08341864647708472,2647,False,17,2,percent
Keyshawn Johnson,0.031385475332243506,0.004544868179476698,2647,False,17,2,percent
Bill Engvall,0.08624640804823212,0.08279537161921562,2647,False,17,2,percent
Christina Milian,0.08466312381254999,0.0802110472520433,2647,False,17,2,percent
"Nicole ""Snooki"" Polizzi",0.08828690837202356,0.08377436052706014,2647,False,17,2,percent
Jack Osbourne,0.08574216906391666,0.08332882965720184,2647,False,17,2,percent
Bill Nye,0.10384815364775847,0.08675527508926531,2647,False,17,2,percent
Valerie Harper,0.11455949172694985,0.09130988501411293,4149,False,17,3,percent
Brant Daugherty,0.09426623157012207,0.08782562682459442,4149,False,17,3,percent
Elizabeth Berkley Lauren,0.09248015974251134,0.08632746663820898,4149,False,17,3,percent
Leah Remini,0.09405676007066256,0.08743417981071762,4149,False,17,3,percent
Corbin Bleu,0.091469820307267,0.08356333126173424,4149,False,17,3,percent
Amber Riley,0.09506810435180102,0.08759285311359923,4149,False,17,3,percent
Bill Engvall,0.0943051527930226,0.08775121420025549,4149,False,17,3,percent
Christina Milian,0.0931164201006621,0.08455368925718329,4149,False,17,3,percent
"Nicole ""Snooki"" Polizzi",0.09417921594662011,0.08708332040524906,4149,False,17,3,percent
Jack Osbourne,0.09763216299680676,0.09081063146196276,4149,False,17,3,percent
Bill Nye,0.03886648039357421,0.008355010562774146,4149,False,17,3,percent
Valerie Harper,0.042159387921338234,0.007136208077725255,4147,False,17,4,percent
Brant Daugherty,0.11247209032295435,0.09390494932065055,4147,False,17,4,percent
Elizabeth Berkley Lauren,0.1076166240871499,0.09420433351076654,4147,False,17,4,percent
Leah Remini,0.1024553328371591,0.08981713475485084,4147,False,17,4,percent
Corbin Bleu,0.10525130723776648,0.09109284880246901,4147,False,17,4,percent
